Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
2004,2,2004.08,1863326.5220431287,1813282.3078596266,1734967.4011603857,1715644.1807819423,1838371.8560833365,1801689.5160505113,1729035.0841983177,1711507.3360659818,1644658.5342968586,1632751.220919266,1621989.3502996003,1619435.0382906902,9069.0633698969,8754.134711847271,8425.462679329696,8280.614275836871
2004,3,2004.17,1848867.3541518468,1795055.037526019,1730114.682701504,1712289.3234741464,1825325.1244204987,1789051.5868651741,1724911.790728467,1707075.9198053002,1645797.2282702024,1633139.8145303912,1621699.9517450808,1618760.1144883465,9056.007171720004,8693.338720576636,8444.483597417266,8276.504023879075
2004,4,2004.25,1842959.2800943172,1789938.7833975344,1725666.4553281015,1716814.9157480213,1817856.7596606794,1785599.6251923724,1719632.4749785087,1711427.5670374127,1645173.6282041953,1632711.3156429443,1621515.3637401722,1619347.1413652592,8971.347543585453,8650.388614120642,8380.879300618386,8305.11778362415
2004,5,2004.33,1841817.9948506183,1793909.3203751044,1726864.7402630986,1726467.1087755172,1817827.7251294584,1788395.953504372,1720063.6265741198,1718945.4833557678,1643360.804128016,1631980.279249084,1621692.0745733043,1620987.5288078126,8946.5830811427,8677.62104788251,8351.245153088848,8358.145244251753
2004,6,2004.42,1834476.1276283597,1794019.9146824284,1732700.7670946373,1735575.4850904264,1814499.9806930483,1788494.7008336848,1725242.5132668898,1726528.3229960818,1640999.2503707265,1631171.452194392,1622408.834811317,1623149.0449671592,8948.606640009673,8703.550829606495,8381.173578084792,8408.704472185642
2004,7,2004.5,1829870.5192574332,1789567.976721076,1733478.7599273238,1739907.2291759143,1812225.399389404,1783940.7102175085,1742782.9394746507,1737520.9582507205,1638596.6034809817,1630359.531761257,1623530.2933708485,1625456.9599386603,8890.673434662178,8678.918808976787,8388.156276153044,8420.137233602001
2004,8,2004.58,1831831.7144335061,1784002.2441856253,1735462.0667887167,1743592.2926713782,1812522.8413300933,1777051.8186890257,1750697.89806205,1745982.2915900794,1636928.8832554545,1629614.4369469476,1624747.325207799,1627574.6847079652,8900.072080217189,8703.547448515255,8409.979545627795,8431.306281882033
2004,9,2004.67,1840109.8105772652,1782431.5168772107,1734944.4232560443,1746188.5710087605,1816311.144067018,1773820.1201965513,1751455.603081664,1749061.4348295345,1636409.5277028417,1629128.6753571685,1625493.3395002885,1628941.392209532,8996.423122337741,8764.747404896701,8420.794432353156,8446.031220316863
2004,10,2004.75,1851759.7127829902,1793078.8520059837,1738932.4011977857,1744424.6850651482,1821604.949215428,1784720.7681766918,1744329.985412903,1745726.529671136,1637226.9098134113,1629264.1230297973,1625635.4225363377,1629171.0145645614,9007.051427279168,8751.08744460853,8415.980669958592,8432.287732967745
2004,11,2004.83,1864870.7634464796,1812127.7463343015,1741650.050115296,1738817.820081069,1832595.5077761547,1802750.7385564332,1742766.9544666025,1739966.9513381722,1639209.4097361988,1630397.7841270848,1625463.5470248368,1628076.6125332066,9054.750654098309,8800.374852599909,8420.76414111631,8398.223145577555
2004,12,2004.92,1880536.9702702279,1831245.0523004392,1741240.0155622573,1731986.9728612544,1847964.2543468801,1821164.8882309545,1743824.0498287543,1735162.0013322532,1642129.0527833097,1632417.1991051596,1625396.6739763839,1626217.9719471652,9166.893113882381,8901.612328904785,8423.361593272744,8358.86782465863
2005,1,2005.0,1880673.3805914985,1833072.3771240348,1741228.147939139,1725712.322346903,1853528.0699857476,1819061.0031314797,1738335.4606720267,1724466.3618868003,1645419.3458325684,1634605.476452168,1625374.6160061855,1624251.3112152747,9135.18806712946,8860.611533398305,8420.021003113037,8323.108302893765
2005,2,2005.08,1867670.7904967186,1817485.047378473,1738784.4728595188,1719336.2105773436,1842569.7014920183,1805755.1440151057,1732784.5319828088,1715182.8548285412,1647924.1636668248,1635979.938982494,1625175.5583809982,1622604.4256054792,9088.887030253329,8773.793805038891,8444.922136964415,8298.706365134129
2005,3,2005.17,1853233.7354367638,1799276.0844245444,1733969.3550938026,1716000.0362829582,1829544.3785898336,1793140.33826611,1728695.6463763611,1710769.330946592,1649081.2354350612,1636385.4192625517,1624901.4866939615,1621943.5914399656,9075.277053530246,8712.410043407004,8463.942889465949,8294.738545310393
2005,4,2005.25,1847343.0522228037,1794161.0191829016,1729533.4800817326,1720549.1595372737,1822113.1340783774,1789744.772398074,1723442.5664695818,1715160.1658978646,1648473.6691978434,1635973.3815358868,1624733.1843370837,1622547.8178216734,8990.972724184812,8669.620998066059,8400.193119357866,8323.63398697182
2005,5,2005.33,1846217.368157527,1798146.8170849553,1730745.4777536856,1730230.6852270854,1822117.7794993098,1792580.1989975232,1723894.4379537483,1722711.8489654947,1646675.4201543888,1635259.0418023476,1624927.324440839,1624207.9526077162,8966.811629771437,8697.276971880263,8370.354066226419,8376.929937078157
2005,6,2005.42,1838877.3496671782,1798273.3271098488,1736608.396783838,1739370.6979445387,1818804.1342422306,1792698.8101048528,1729099.4383917016,1730324.6144894816,1644327.4920152784,1634466.6543409217,1625662.6558119867,1626390.3838461037,8969.125215982738,8723.492453663473,8400.196009383078,8427.656593036816
2005,7,2005.5,1834280.2390282704,1793791.878116665,1737377.4518597168,1743735.5803999724,1816550.2829161347,1788165.5597730014,1746718.5824690466,1741369.4846971792,1641938.3387961013,1633671.1796253314,1626803.84835768,1628719.7787712873,8911.827903500702,8699.19876821532,8407.303974272421,8439.135690136241
2005,8,2005.58,1836262.5644386031,1788188.6327000142,1739373.1902804715,1747459.7888587127,1816869.815848803,1781256.3221245147,1754677.241846097,1749883.6043366003,1640285.6973807665,1632942.4772626474,1628041.4454567025,1630859.4628789802,8921.834792039734,8724.061662624168,8429.331945071306,8450.345227532971
2005,9,2005.67,1844570.7797340383,1786609.5415939547,1738875.9696426238,1750088.897328843,1820677.66530316,1778008.4146766,1755451.128690573,1752993.5221126038,1639783.3851845695,1632472.9164942566,1628806.8541175092,1632247.0309583908,9018.6121662307,8785.45298473049,8440.27160256215,8465.150544629447
2005,10,2005.75,1856254.304763975,1797300.9915297523,1742884.8855463816,1748346.2369126608,1825982.4978326517,1788936.6745928514,1748310.0922662031,1749664.138927859,1640619.884703986,1632625.5010293294,1628966.6210364348,1632495.092774013,9029.332962197672,8772.041953832295,8435.214972701673,8451.512816169037
2005,11,2005.83,1869396.7761864022,1816416.044525918,1745610.3554566659,1742743.5814661025,1836999.6350986988,1807023.1703335706,1746745.0849435586,1743901.6337383382,1642623.2108034345,1633778.3140067328,1628811.1525606613,1631415.8831184397,9076.791411362297,8821.34926222887,8439.524274557732,8417.399655183804
2005,12,2005.92,1885102.0522779704,1835591.3263477895,1745201.7495346817,1735908.6425443133,1852409.3214317202,1825493.4352001697,1747811.0928327169,1739096.0482728295,1645565.3388672424,1635818.6316983094,1628760.645487898,1629570.3704963827,9188.679186398198,8922.4945415228,8441.734029378385,8377.869997552598
2006,1,2006.0,1885278.557999833,1837505.7226499142,1745236.7660844408,1729635.9786049153,1857993.327299187,1823386.9813569796,1742306.4573507903,1728383.6838441058,1648878.6629825088,1638027.732575099,1628754.6107783404,1627616.1092862254,9157.06902874525,8881.970123158357,8438.525432868175,8341.967209500692
2006,2,2006.08,1872304.8835177103,1821971.1846658275,1742853.1048627952,1723268.2441249904,1847047.5368976286,1810091.7773250912,1736779.551003016,1719097.345487421,1651404.9939818273,1639421.264716946,1628571.187016602,1625981.890524004,9110.691816389626,8795.48490372195,8463.590266551284,8317.444515251207
2006,3,2006.17,1857889.775753548,1803782.9912415135,1738080.712742655,1719952.7094616026,1834044.6589503193,1797502.2080731788,1732728.9385115453,1714703.8960861224,1652581.717812002,1639844.80054494,1628313.4887943487,1625336.0814831832,9096.827092238307,8734.101766719867,8482.597698717027,8313.393492317256
2006,4,2006.25,1852016.3267643217,1798669.4547859305,1733659.9314450512,1724527.7632118387,1826652.4436805053,1794167.8238642004,1727505.8599167923,1719137.7678827317,1651991.288654999,1639450.388479284,1628162.6410389098,1625958.6962820408,9013.328931938504,8690.890159422033,8419.196665152858,8342.27585961043
2006,5,2006.33,1850906.815697292,1802670.5975059776,1734886.2912442419,1734241.5142963103,1826692.630839263,1797045.0003692962,1727980.599570906,1726726.5614722248,1650208.6178514585,1638753.939527344,1628375.483919492,1627639.986153978,8990.148026626523,8718.265245882683,8389.841886433942,8395.683347828995
2006,6,2006.42,1843569.9218503137,1802814.497812125,1740777.3230940343,1743416.181230102,1823394.1208136883,1797184.594591012,1733213.3938427528,1734371.9170370668,1647875.2599668184,1637979.154697762,1629130.7289180728,1629844.844487714,8992.936268753045,8744.480017617841,8420.045734400406,8446.604401694085
2006,7,2006.5,1838978.4116179922,1798302.8250922193,1741535.5112521518,1747817.044503025,1821161.7569458585,1792675.4048560017,1750916.6923053027,1745473.1862800338,1645500.5490566762,1637201.3141805842,1630293.0708935936,1632197.2801545232,8935.786045417231,8720.142880248504,8427.110524037715,8458.324126872863
2006,8,2006.58,1840980.4283024976,1792659.874894807,1743542.4938763871,1751583.3002693523,1821501.9995431136,1785745.3461122292,1758921.9975905716,1754043.995507208,1643863.9876694458,1636490.2187665617,1631552.717431246,1634360.5244011583,8945.732472945863,8744.682564292336,8449.12714266316,8469.788488210197
2006,9,2006.67,1849321.6588285035,1791069.0731241365,1743064.1930520386,1754247.4165101792,1825330.027928323,1782479.0658201198,1759712.3146043536,1757186.6057703078,1643379.8249157749,1636038.0176441455,1632338.9150288873,1635770.4740872637,9042.434393431147,8805.835935724677,8460.100892741088,8484.763276549074
2006,10,2006.75,1861038.5289472935,1801802.233487981,1747093.4006314548,1752526.8902656774,1830646.2607864698,1793432.878022695,1752552.3460153718,1753862.2176053608,1644236.6961743156,1636208.8627589657,1632517.5850493466,1636038.3022806603,9052.80670009573,8793.195859128069,8454.874929458632,8471.108232764896
2006,11,2006.83,1874213.4893678466,1820982.6016779807,1749826.6950193387,1746927.9758512257,1841689.2431825383,1811574.9411310598,1750983.1271030677,1748095.317715831,1646262.146914698,1637381.959961307,1632379.567740196,1634975.3313727025,9099.640745529576,8843.296669167288,8458.891725495765,8436.813049603084
2006,12,2006.92,1889960.5744709072,1840216.613323211,1749421.3196705247,1740087.9822528537,1857141.268430506,1830101.5452144481,1752057.8756493088,1743288.1105606996,1649228.0865536784,1639444.3372910556,1632346.41000808,1633143.7917124236,9211.089791557171,8944.777468214454,8460.883147449182,8397.071926578146
2007,1,2007.0,1890178.3082130235,1842222.615199673,1749506.7176621023,1733817.0198188182,1862745.5840081128,1827991.461169727,1746536.707300777,1732557.641402725,1652565.7509915503,1641675.39696605,1632357.344424781,1631202.6874684645,9179.492428366797,8904.60290728766,8458.276176304991,8361.160118264954
2007,2,2007.08,1877233.9233260239,1826743.8413534933,1747186.3098363632,1727457.8833553416,1851812.151198748,1814707.2432598572,1741035.195904678,1723268.1057676377,1655114.773650623,1643089.0462102294,1632190.468083706,1629581.8946163587,9133.020101676017,8818.005525816305,8483.911599552797,8336.761082387427
2007,3,2007.17,1862841.09617727,1808577.1336572582,1742458.9267556726,1724164.0161848639,1838832.242702456,1802143.8911525926,1737024.92121961,1718895.7275866834,1656312.1907271557,1643531.6181670153,1631950.0851325586,1628952.0062964805,9118.904480645664,8756.338156985497,8503.140869570632,8332.90344059426
2007,4,2007.25,1856984.6754185634,1803464.304371011,1738054.0142644926,1728766.3277722367,1831480.3781127194,1798873.332599017,1731833.2718264323,1723375.020344918,1655739.7603991693,1643155.7660568757,1631817.6847168596,1629594.104458425,9035.857079166037,8712.909246049307,8440.031740269775,8362.003440545122
2007,5,2007.33,1855890.8497120654,1807480.4870149505,1739295.4552932673,1738514.0147545233,1831556.89438349,1801793.5331907,1732331.9718397388,1731002.9169351738,1653973.3969317952,1642478.1258704,1632050.2834333517,1631297.8025929513,9013.34185109075,8740.26011007722,8410.911171074464,8415.643564369857
2007,6,2007.42,1848555.8707570783,1807641.5988340853,1745216.0610998068,1747725.2085432485,1828273.1042717046,1801954.2013733592,1737593.9765579647,1738682.597758086,1651655.2434117747,1641721.8185248305,1632826.5541596,1633526.403810782,9016.466022784665,8766.545147654902,8441.285446661406,8466.80140943228
2007,7,2007.5,1843968.457517062,1803097.1787849865,1745962.593373701,1752163.8614045791,1826061.8609813126,1797468.695489015,1755385.210076925,1749843.1039133242,1649295.5721605183,1640962.4576854485,1634011.201183748,1635903.2099547735,8959.836083933507,8741.885267103533,8447.905370265764,8478.658998605073
2007,8,2007.58,1845989.3215414172,1797411.4276986332,1747980.761862439,1755974.0261846082,1826422.111914076,1790515.270772716,1763438.7086913395,1758473.0789464966,1647675.7501327684,1640269.7745569218,1635294.0522854968,1638091.3273330054,8970.277978433107,8765.80965823526,8469.416266338332,8490.105814047009
2007,9,2007.67,1854363.7692503408,1795807.2736770697,1747521.5708392644,1758674.4213983824,1830269.8035045885,1787228.455030075,1764245.466538177,1761649.4513910094,1647210.494518167,1639835.7006382868,1636102.0798754352,1639524.8474160004,9067.346591943042,8826.563217793997,8480.13164418562,8504.977856598454
2007,10,2007.75,1866114.324861329,1806582.468825215,1751570.9677363948,1756976.4169315908,1835596.8269984012,1798208.147551442,1757064.9522584393,1758329.698045107,1648088.6171900847,1640025.6059538836,1636300.551870351,1639813.4266942777,9077.440057644966,8814.618193002625,8475.080198206697,8491.178532670709
2007,11,2007.83,1879322.0971170818,1825829.6104049433,1754311.4556128462,1751380.5643145638,1846665.7238977358,1816407.1071669257,1755490.4429068377,1752557.4199261484,1650137.1672470362,1641219.8759810196,1636180.7731994684,1638767.430503741,9123.433036895549,8865.379782031661,8479.210898292571,8456.708914272293
2007,12,2007.92,1895111.8016517311,1845123.886065722,1753908.5502428478,1744534.3024894209,1862160.8978246357,1834991.435775497,1756573.38013389,1747747.5768848278,1653127.9637966512,1643305.2699376578,1636165.7071085793,1636950.4251302693,9234.212475200493,8967.02574345659,8481.174400586482,8416.808104906066
2008,1,2008.0,1895370.849170126,1847224.0370169214,1754044.5322060944,1738264.1769232727,1867785.2920661333,1832877.0318213226,1751034.253168532,1736997.0947760085,1656491.0118128092,1645559.2212413712,1636194.3023361892,1635022.9577018628,9203.335001748665,8927.277336032566,8478.46479244334,8381.160348011952
2008,2,2008.08,1882455.12151442,1831801.9578876894,1751788.0354088212,1731912.995220542,1856863.3092878957,1819603.1334289834,1745557.6702932005,1727703.0843113228,1659063.6455461227,1646993.8012950083,1636044.6058147638,1633416.0635712305,9157.805539699235,8841.046030294996,8503.967155462899,8357.086224441287
2008,3,2008.17,1868083.8259865239,1813656.0460010837,1747105.9872315638,1728640.6949430273,1843905.7723484342,1807065.5972880672,1741587.9027073018,1723351.5292024743,1660282.513147165,1647456.1026818312,1635822.1560226176,1632802.68202719,9144.186580540994,8779.621850250907,8523.165732198002,8353.414240597007
2008,4,2008.25,1862243.0668712491,1808541.8552059003,1742716.5805963478,1733270.2735895219,1836594.1200448668,1803859.6259290427,1736427.6061413842,1727877.1883310948,1659728.6153639539,1647099.4041978687,1635708.8381205506,1633465.017583549,9061.693106554247,8736.294936870345,8460.221761104383,8382.50014705209
2008,5,2008.33,1861163.1135826958,1812571.3540851232,1743972.937738729,1743052.2742015084,1836706.2320061014,1806822.4690059747,1736950.2490690446,1735544.8401787137,1657978.9070259982,1646441.099231849,1635961.8638492115,1635192.0034460672,9039.65937531493,8763.748848940419,8431.30233132839,8436.10140207887
2008,6,2008.42,1853827.4730632186,1812748.0836636864,1749923.5320758584,1752300.6139206074,1833435.3455803508,1807002.8952138922,1742241.7861152503,1743259.3633015517,1655676.1676088364,1645703.7205632206,1636759.866660594,1637445.2619678096,9043.08566357827,8790.21763670946,8461.834451911503,8487.30447487906
2008,7,2008.5,1849241.3883674287,1808167.8912405216,1750657.2321836709,1756777.5193222107,1831243.3382310013,1802538.7823085045,1760123.0491230572,1754480.4084873446,1653331.673051669,1644963.22550817,1637967.534369254,1639847.3353557119,8986.264416173331,8765.544318005142,8468.836966685216,8499.22489508734
2008,8,2008.58,1851279.02474709,1802435.9342464446,1752685.732002935,1760632.0192005513,1831621.5265529472,1795558.5046771695,1768224.8837476957,1763170.452846092,1651728.7563073093,1644289.2695425057,1639274.2614454778,1642061.1606775646,8996.373654646211,8789.19198509682,8490.948457547724,8510.915940986935
2008,9,2008.67,1859685.6934987297,1800816.1121556628,1752244.690537027,1763368.6078061447,1835487.2167180139,1792248.3349201228,1769046.9949680422,1766380.3544134463,1651282.6543161438,1643873.5915496089,1640104.6519194164,1643518.9257816111,9093.310404897185,8849.802230042404,8502.06807972539,8526.11264062701
2008,10,2008.75,1871469.353386877,1811632.4334942894,1756313.0102317596,1761692.345554886,1840823.599013573,1803253.495311947,1761843.6372600012,1763063.9492074933,1652182.3894470523,1644082.8470080632,1640323.3023623198,1643828.7033101446,9104.249511106658,8838.129207590695,8497.26890090644,8512.58385510923
2008,11,2008.83,1884709.4844396308,1830946.520196519,1759059.137488541,1756097.9402786954,1851917.7234549262,1821509.624780138,1760262.0103056312,1757284.5105253253,1654254.4938775147,1645298.6553041,1640222.021425367,1642799.870883171,9151.017623114994,8889.216933739635,8501.473638133002,8478.217512400148
2008,12,2008.92,1900541.7526632953,1850301.4947426575,1758657.0909724946,1749243.3275055885,1867455.9636456834,1840151.9923695044,1761351.7126378291,1752470.1596043142,1657270.6634821517,1647407.4850808443,1640225.2483876627,1640997.4055494003,9262.210281174315,8991.169562700374,8503.491038530681,8438.343949936716
2009,1,2009.0,1900841.524003199,1852497.046262974,1758842.4155497437,1742972.3909078112,1873099.6432279227,1838032.4468623528,1755792.6833811584,1741697.059568892,1660659.5995962864,1649684.7209415336,1640271.6487523667,1639083.4942011097,9231.4430606365,8952.891087327114,8501.08467499847,8402.89772184373
2009,2,2009.08,1887953.3784805832,1837131.842285685,1756649.0593113839,1736627.7528960719,1862187.8903670353,1824767.8648201537,1750339.5253357997,1732396.5761073995,1663256.2323271034,1651140.5175789644,1640139.214075665,1637490.41323208,9185.739632001223,8867.90447343715,8527.027246359965,8379.07524387644
2009,3,2009.17,1873602.423871687,1819005.5333507708,1752011.5885439406,1733376.0646029776,1849251.6478783789,1812255.1310058367,1746409.3248704872,1728064.7113430172,1664496.7791056044,1651622.7070361518,1639934.7537088569,1636893.5629669533,9172.055487170048,8806.986003524287,8546.623462226025,8375.67898650967
2009,4,2009.25,1867775.5216604127,1813887.575024366,1747636.8330287754,1738032.058131193,1841979.3543837985,1809113.4793529487,1741279.4571023446,1732636.6869339256,1663961.412267808,1651285.2082752597,1639840.586291755,1637576.3208437436,9089.526911482313,8763.713510094449,8484.402979718765,8404.979614038872
2009,5,2009.33,1866707.1159666816,1817928.16942953,1748907.5989462829,1747847.9369950625,1842125.621370293,1812117.7948907327,1741825.4703054442,1740343.914402493,1662228.1582002267,1650646.2040414913,1640114.143972847,1639326.898247923,9067.224676910993,8790.993615382757,8456.229321752975,8458.870372706551
2009,6,2009.42,1859367.731914425,1818118.3666282957,1754888.0820137267,1757133.2955277318,1838865.2548074923,1812316.075752812,1747146.2986777148,1748093.0879573072,1659940.4883714004,1649927.644452293,1640934.0204563697,1641605.1523506495,9070.27366911035,8817.275135357544,8487.33220064546,8510.482357791068
2009,7,2009.5,1854779.5407131533,1813499.2431614865,1755607.9251387457,1761648.2062508825,1836689.8615260103,1807870.14561491,1765118.676036143,1759375.065902206,1657610.7504782325,1649205.837205915,1642164.853885789,1644032.8108453094,9014.04762746963,8792.119076365045,8493.93748636169,8522.93407178412
2009,8,2009.58,1856831.0725383544,1807717.6391242146,1757645.806970073,1765546.7689196367,1837083.0985244599,1800859.1017637781,1773268.2899095437,1768125.2397228112,1656024.338920447,1648550.3545317003,1643495.5473541724,1646272.5897691362,9024.84157692529,8815.011410174659,8515.59676109249,8535.02563194336
2009,9,2009.67,1865268.180999954,1806079.5817027737,1757221.5296295767,1768318.83429388,1840964.40665763,1797522.483690892,1774104.1929327906,1771367.8239425723,1655597.067669444,1648152.7792778213,1644348.2564614855,1647754.6840260793,9122.05025881421,8875.069153611763,8526.590314404748,8550.417631952174
2009,10,2009.75,1877083.6858037508,1816935.1312190592,1761307.0500430448,1766663.0302733365,1846308.2287033594,1808552.1932362227,1766875.6068828448,1768053.1527191617,1656518.2096460452,1648381.116019299,1644586.8950837632,1648085.5239946372,9132.455799496647,8863.748600580906,8521.648692295985,8537.075661537207
2009,11,2009.83,1890355.0831279343,1836315.1630180855,1764056.9899586884,1761068.1366141438,1857426.309243607,1826864.817804839,1765284.8364134321,1762264.5468902474,1658613.7616184696,1649618.2641728958,1644503.8183318,1647073.4784957322,9178.237277273667,8915.18083127877,8525.626466904188,8502.760903445227
2009,12,2009.92,1906229.1279201698,1855730.3275667746,1763653.9302906368,1754202.8255809343,1873006.7755922752,1845564.598368333,1766379.5233432818,1757443.533391407,1661655.253499269,1651750.3789990065,1644524.990709559,1645285.0071715235,9288.686816391653,9017.08861467396,8527.46880165299,8462.807644372859
2010,1,2010.0,1906568.380167327,1858021.343208761,1763886.2492250726,1747929.1628079303,1878668.5007679043,1843439.162372704,1760798.7198111762,1746645.0656794827,1665070.012595971,1654050.731723946,1644588.800730084,1643384.0321717237,9257.923171205397,8978.949877375844,8525.585643842027,8427.273771302824
2010,2,2010.08,1893706.3048301344,1842712.5479905908,1761754.0685915658,1741589.3313211591,1867765.5337582366,1830182.7480275834,1755366.8441121588,1737335.8603470426,1667690.4788383958,1655527.4954729495,1644473.1802992485,1641804.1547097545,9212.388879743407,8893.96372004269,8552.093539417903,8403.432195380776
2010,3,2010.17,1879374.1313084688,1824604.2800430725,1757159.597487251,1738356.8451310927,1854849.132231947,1817693.3534628972,1751474.473885202,1733022.0606108713,1668952.3936583048,1656029.2009115554,1644286.2320056038,1641223.3390507305,9198.677900404275,8832.918849604743,8571.944492950279,8400.148531152101
2010,4,2010.25,1873558.8381094455,1819479.8305920272,1752798.3588148048,1743037.8519976395,1847614.6826549927,1814614.7484191481,1746373.462613007,1737639.628179698,1668435.02224657,1655710.4127199934,1644210.748311856,1641926.1777570506,9116.470292054973,8789.892953556451,8509.804204898464,8429.592812532539
2010,5,2010.33,1872499.0812749548,1823528.7302753555,1754082.8330141737,1752886.6014554696,1847792.9099744477,1817658.5223733566,1746941.8697239032,1745385.6511041052,1666717.4818086394,1655090.1287872186,1644504.4096767856,1643700.117655396,9094.621146092531,8817.493749679614,8481.594033012947,8483.601874628877
2010,6,2010.42,1865152.3401640488,1823729.644168842,1760092.7302156806,1762208.3152381321,1844540.077072911,1817872.138544276,1752291.3363058236,1753168.7717594085,1664443.9952378233,1654389.734911896,1645345.770040992,1646003.1722189004,9097.908210632657,8843.951904972611,8512.696770095243,8535.316670287275
2010,7,2010.5,1860557.9615657968,1819068.5419965151,1760797.7379170242,1766760.3830588982,1842377.9026951771,1813440.1793402582,1770354.6667272854,1764511.2494917936,1662128.0508883372,1653685.8909236728,1646599.3736273271,1648456.19730533,9042.52839168668,8819.286033035165,8518.848219241547,8547.716153364356
2010,8,2010.58,1862619.7432574532,1813234.039069436,1762843.6407792824,1770701.984614535,1842782.4956518083,1806394.1827810262,1778550.5846746059,1773320.663227083,1660557.191310107,1653048.0775505018,1647953.563943012,1650721.6225525008,9054.187907999702,8842.3815464555,8539.920249050328,8559.6488627167
2010,9,2010.67,1871084.7386478134,1811574.9959442385,1762434.124401432,1773508.075834289,1846676.3631471882,1803027.873829343,1779398.1621443492,1776594.370893675,1660147.8707465362,1652667.7709486654,1648827.9907178634,1652227.5696627048,9152.007212135612,8902.465146867109,8550.545563611893,8574.877993665343
2010,10,2010.75,1882930.1349864602,1822466.8661655567,1766534.3652378668,1771870.7815210533,1852025.2644773733,1814080.733358577,1772141.8484952487,1773279.4230064782,1661089.6580510817,1652914.380844144,1649085.8820990096,1652578.7810359516,9162.780883198502,8891.898140410261,8545.715018949077,8561.486698997764
2010,11,2010.83,1896231.0427740158,1841910.598460692,1769285.7220404427,1766272.9623944135,1863165.4475565045,1832448.1928590012,1770539.5634759336,1767479.2925305795,1663207.9978001304,1654172.1220617476,1649020.1829238022,1651582.6063636516,9208.495671213126,8943.975519917623,8549.757103708354,8527.063012989802
2010,12,2010.92,1912145.3108848198,1861384.414000955,1768879.3023030024,1759394.1758671913,1878786.5090383538,1851203.7562046987,1771636.9253647819,1762649.0193889807,1666274.2006073717,1656326.8116621932,1649058.4181460221,1649807.05347566,9318.859012868832,9046.182347337517,8551.54105944478,8486.935062001792
2011,1,2011.0,1912521.9491747166,1863769.502184351,1769154.7142052257,1753115.3868043204,1884464.5273054263,1849071.6506597004,1766032.2685450108,1751822.1274710165,1669714.1521801802,1658649.5593759124,1649138.7104296857,1647917.8716557014,9287.497830972245,9008.902031963784,8550.236785167795,8451.49970100095
2011,2,2011.08,1899683.7171979356,1848515.7000102017,1767080.0183550224,1746778.011546884,1873568.4629103672,1835821.8518246568,1760618.4333268527,1742501.4253289911,1672357.7331642625,1660146.5052629681,1649038.9235515748,1646350.0685735936,9241.098906335937,8924.155614006273,8577.36924281291,8427.873168458882
2011,3,2011.17,1885368.1364497337,1830423.2875864771,1762525.7217078987,1743562.5285279201,1860669.8056270257,1823353.5878003845,1756760.9273827684,1738203.2290509432,1673640.1581932297,1660666.814311967,1648868.4604419456,1645784.257690111,9226.719964153373,8862.790609655163,8597.534255654486,8424.839500701326
2011,4,2011.25,1879561.4996441607,1825289.0122493159,1758176.1507869533,1748266.2699510546,1853470.7419113333,1820335.470601411,1751686.236225117,1742864.603987047,1673139.7001890107,1660365.6940040477,1648810.6322510215,1646506.279514158,9144.361071143796,8819.287921024745,8535.802958708293,8454.444339931797
2011,5,2011.33,1878506.658843328,1829342.5575101075,1759473.024685066,1758145.9691592848,1853677.7071695265,1823415.5581677763,1752275.3057484198,1750647.6856743677,1671436.5743091982,1659762.977244251,1649123.3987860028,1648302.7752543811,9122.233697526666,8846.493718511612,8507.92352435082,8508.605580985155
2011,6,2011.42,1871148.1821636108,1829550.5624631129,1765511.0974628527,1767502.4788613312,1850428.5656390865,1823641.096410065,1757651.9721763004,1758463.1803828585,1669175.8168775162,1659079.5160390271,1649985.2730525627,1650629.8454120993,9124.954329009655,8872.584743833253,8539.23031550666,8560.527016290991
2011,7,2011.5,1866542.7611666368,1824844.1536327533,1766200.119056824,1772089.8857749898,1848275.2250766146,1819217.6476574792,1775804.6953229667,1769864.529586372,1666872.1254753117,1658392.319805273,1651260.6543679368,1653107.4161386052,9070.033733197804,8848.1030795791,8545.108569270016,8573.289792257954
2011,8,2011.58,1868610.2545060772,1818953.332558218,1768252.181970002,1776072.444289677,1848686.5106199635,1812131.912309739,1784044.360452655,1778731.0717629783,1665315.268047284,1657770.7688689157,1652637.2532186145,1655397.556694889,9082.40917782646,8871.312624544998,8565.937328663316,8585.57066628943
2011,9,2011.67,1877099.6126539286,1817270.0949108086,1767854.6644307645,1778910.1338638759,1852589.0041402946,1808732.2341461119,1784900.7240623364,1782033.3937850778,1664922.4067661837,1657406.2951283113,1653532.1759905536,1656926.2484148624,9180.680737703691,8931.366614388802,8576.542285967247,8601.019616546637
